"152C -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-C.C.",40.53521952059269,-3.6369834204489973
"152C -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-PABE",40.53645894700618,-3.6327561088276603
"152C -> SAN SEBASTIAN DE LOS REYES - CTRA.A1-CUESTA B",40.52174512509231,-3.6510104719012597
"152C -> SAN SEBASTIAN DE LOS REYES - CTRA.IRUN-CONCES",40.533769141614584,-3.641857975544411
"152C -> SAN SEBASTIAN DE LOS REYES - INTERCAMBIADOR",40.46660654861187,-3.6904887260979677
"152C -> SAN SEBASTIAN DE LOS REYES - ISLA GRACIOSA-AN",40.5576281877372,-3.614694548593623
"152C -> SAN SEBASTIAN DE LOS REYES - ISLA GRACIOSA-IS",40.55458605550498,-3.617536830671379
"152C -> SAN SEBASTIAN DE LOS REYES - JOSE HIERRO-JUL",40.56613266003297,-3.6112756550661804
"152C -> SAN SEBASTIAN DE LOS REYES - JOSE HIERRO-MER",40.564357373035556,-3.6130786824506065
"152C -> SAN SEBASTIAN DE LOS REYES - P CASTELLANA-HO",40.48061116933669,-3.685157869952758
"152C -> SAN SEBASTIAN DE LOS REYES - PEUROPA-HOSPIT",40.55929215070481,-3.6118040268716096
"152C -> SAN SEBASTIAN DE LOS REYES - PZA.CONCHA ESPIN",40.561889919332614,-3.614591783340935
"152C -> SAN SEBASTIAN DE LOS REYES - REAL-CARLOS RU",40.54470946332708,-3.6280981816120614
"152C -> SAN SEBASTIAN DE LOS REYES - REAL-HIGUER",40.5466572957727,-3.62608510431491
"152C -> SAN SEBASTIAN DE LOS REYES - REAL-HONTANILL",40.549556458037536,-3.6230650614245627
"152C -> SAN SEBASTIAN DE LOS REYES - SALVADOR MADARIA",40.566972228693416,-3.6092395913572264
"153 -> MADRID - AV.BURGOS N 87-PASO ELEVA",40.489997892942206,-3.672993363763885
"153 -> MADRID - AV.BURGOS N",40.49334602557301,-3.670442534734859
"153 -> MADRID - AV.BURGOS-CENTRO FINANCIE",40.498700427306034,-3.6636628811038228
"153 -> MADRID - AV.BURGOS-DOMINIC",40.50195209706833,-3.660614637856648
"153 -> MADRID - AV.VALDELASFUENTES-AV.INDEPENDENC",40.55251443842849,-3.6357299932543232
"153 -> MADRID - CTRA.A1-CUESTA BLAN",40.52230886164472,-3.651688836455096
"153 -> MADRID - CTRA.A1-EL ENCINAR DE LOS REY",40.51453079190764,-3.655473457727905
"153 -> MADRID - INTERCAMBIADOR DE PLAZA CASTIL",40.46660654861187,-3.6904887260979677
"153 -> MADRID - LIBERTAD-JULIAN BAENA CAST",40.53955549206358,-3.636493107314324
"153 -> MADRID - MANUEL DE FALLA-CENTRO DE MAYOR",40.54912575200884,-3.6489371371840864
"153 -> MADRID - MANUEL DE FALLA-EST.MANUEL DE FAL",40.55027041190177,-3.6472356847722667
"153 -> MADRID - MANUEL DE FALLA-INSTITU",40.553522738611335,-3.6407473661787324
"153 -> MADRID - MANUEL DE FALLA-PARQUE EXTREMADU",40.55203381361248,-3.644429913509946
"153 -> MADRID - MARQUES VALDAVIA-AV.DOCTOR SEVERO OC",40.54615688814394,-3.6498178227477043
"153 -> MADRID - MARQUES VALDAVIA-AV.ESPA",40.54448427212353,-3.6428341443323955
"153 -> MADRID - MARQUES VALDAVIA-ISLAS BIKI",40.54275695378511,-3.639156827467886
"153 -> MADRID - MARQUES VALDAVIA-JACINTO BENAVEN",40.54598824392801,-3.646155214399466
"153 -> MADRID - PLA CASTELLANA-HOSPITAL LA P",40.47951653369379,-3.6859254046781036
"153 -> MADRID - PZA.UNIVERSIDAD POPULAR-EST.BAUNAT",40.55476687196406,-3.6340504910369074
"153 -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-C.C.SA",40.49801958050236,-3.6629953054312594
"153 -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-DOMINI",40.50141536778526,-3.6599484726410156
"153 -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-FCO.PI",40.49428236882781,-3.6674309193456516
"153 -> SAN SEBASTIAN DE LOS REYES - AV.ESPANA-M.SEBA",40.540968724771574,-3.6284765461310164
"153 -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-C.C.",40.53521952059269,-3.6369834204489973
"153 -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-PABE",40.53645894700618,-3.6327561088276603
"153 -> SAN SEBASTIAN DE LOS REYES - AV.VALDELASFUENT",40.55242383465478,-3.6358236222940095
"153 -> SAN SEBASTIAN DE LOS REYES - CTRA.A1-CUESTA B",40.52174512509231,-3.6510104719012597
"153 -> SAN SEBASTIAN DE LOS REYES - CTRA.IRUN-CONCES",40.533769141614584,-3.641857975544411
"153 -> SAN SEBASTIAN DE LOS REYES - INTERCAMBIADOR",40.46660654861187,-3.6904887260979677
"153 -> SAN SEBASTIAN DE LOS REYES - MANUEL DE FALLA-",40.54850171964447,-3.649368085265651
"153 -> SAN SEBASTIAN DE LOS REYES - MANUEL DE FALLA-",40.55037234771084,-3.6467288199598507
"153 -> SAN SEBASTIAN DE LOS REYES - MANUEL DE FALLA-",40.553543898017274,-3.6401806428625103
